0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
-0.04767842162557082,-1.3616921250104472,-0.18804830730912975,-0.027332901644873106,0.5251721331995789,0.48919781279485414,-0.7816321846252733,-0.4840300480212976,-0.48849784529891754,-1.0207111691651736,0.9678192313549006,1.7047919723594676,1.2361926096411944,0.3261151786500437,0.0,-0.1984718941212014,0.2807881291812764
